0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.2,0.0,0.0
0.34,0.34,0.33
0.29,0.25,0.33
0.38,0.4,0.5
0.33,0.33,0.49
0.4,0.43,0.6
0.46,0.43,0.49
0.42,0.42,0.48
0.47,0.42,0.4
0.51,0.5,0.49
0.55,0.5,0.42
0.58,0.56,0.49
0.61,0.56,0.43
0.64,0.61,0.49
0.59,0.54,0.48
0.62,0.59,0.53
0.64,0.59,0.48
0.66,0.62,0.52
0.68,0.62,0.48
0.69,0.66,0.52
0.65,0.6,0.52
0.62,0.59,0.52
0.58,0.54,0.51
0.6,0.58,0.55
0.57,0.53,0.55
0.59,0.56,0.58
0.61,0.56,0.54
0.63,0.59,0.57
0.6,0.55,0.57
0.57,0.55,0.57
0.54,0.51,0.56
0.56,0.54,0.59
0.58,0.54,0.55
0.6,0.57,0.58
0.61,0.57,0.54
0.63,0.59,0.57
0.64,0.59,0.53
0.66,0.62,0.56
0.63,0.58,0.56
0.6,0.58,0.56
0.62,0.57,0.52
0.63,0.6,0.55
0.64,0.6,0.52
0.66,0.62,0.54
0.67,0.62,0.51
0.68,0.64,0.54
0.69,0.64,0.51
0.67,0.64,0.51
0.68,0.64,0.48
0.69,0.66,0.51
0.7,0.66,0.48
0.67,0.66,0.48
0.65,0.61,0.48
0.62,0.61,0.48
0.6,0.57,0.48
0.61,0.6,0.5
0.63,0.6,0.48
0.64,0.62,0.5
0.65,0.62,0.48
0.63,0.62,0.48
0.64,0.62,0.45
0.65,0.64,0.48
0.63,0.6,0.48
0.64,0.62,0.5
0.62,0.58,0.5
0.63,0.6,0.52
0.61,0.57,0.52
0.62,0.59,0.55
0.63,0.59,0.52
0.64,0.61,0.54
0.62,0.58,0.54
0.63,0.6,0.56
0.64,0.6,0.53
0.62,0.6,0.53
0.63,0.6,0.51
0.61,0.59,0.51
0.59,0.56,0.5
0.57,0.56,0.5
0.59,0.56,0.48
0.6,0.58,0.5
0.58,0.55,0.5
0.59,0.57,0.53
0.57,0.54,0.52
0.58,0.56,0.55
0.6,0.56,0.52
0.58,0.56,0.52
0.56,0.53,0.52
0.54,0.53,0.52
0.55,0.53,0.49
0.57,0.55,0.51
0.58,0.55,0.49
0.59,0.58,0.51
0.57,0.54,0.51
0.59,0.57,0.53
0.57,0.54,0.53
0.58,0.56,0.55
0.59,0.56,0.53
0.6,0.58,0.55
0.61,0.58,0.52
0.6,0.58,0.52
0.58,0.55,0.52
0.59,0.57,0.54
0.57,0.54,0.54
0.58,0.56,0.56
0.59,0.56,0.53
0.58,0.56,0.53
0.59,0.56,0.51
0.6,0.58,0.53
0.61,0.58,0.5
0.62,0.6,0.53
0.63,0.6,0.5
0.64,0.62,0.52
0.65,0.62,0.5
0.66,0.64,0.52
0.67,0.63,0.5
0.68,0.65,0.52
0.69,0.65,0.49
0.67,0.65,0.49
0.65,0.61,0.49
0.66,0.63,0.51
0.67,0.63,0.49
0.68,0.65,0.51
0.69,0.65,0.49
0.69,0.67,0.51
0.7,0.67,0.49
0.71,0.68,0.51
0.72,0.68,0.49
0.73,0.7,0.51
0.7,0.66,0.51
0.71,0.67,0.52
0.69,0.64,0.52
0.7,0.66,0.54
0.71,0.66,0.52
0.71,0.67,0.54
0.72,0.67,0.52
0.73,0.69,0.53
0.71,0.65,0.53
0.71,0.67,0.55
0.72,0.67,0.53
0.73,0.68,0.55
0.74,0.68,0.52
0.74,0.69,0.54
0.72,0.66,0.54
0.73,0.67,0.56
0.74,0.67,0.54
0.74,0.69,0.55
0.75,0.69,0.53
0.76,0.7,0.55
0.76,0.7,0.53
0.77,0.71,0.54
0.74,0.68,0.54
0.75,0.69,0.56
0.73,0.66,0.56
0.74,0.67,0.57
0.71,0.64,0.57
0.72,0.66,0.59
0.73,0.66,0.57
0.74,0.67,0.58
0.74,0.67,0.56
0.75,0.68,0.57
0.76,0.68,0.55
0.76,0.69,0.57
0.74,0.66,0.57
0.72,0.66,0.57
0.72,0.66,0.54
0.73,0.68,0.56
0.74,0.67,0.54
0.75,0.69,0.55
0.75,0.69,0.53
0.76,0.7,0.55
0.76,0.7,0.53
0.77,0.71,0.55
0.78,0.71,0.52
0.75,0.71,0.52
0.76,0.71,0.5
0.77,0.72,0.52
0.77,0.72,0.5
0.78,0.73,0.52
0.78,0.73,0.5
0.79,0.75,0.52
0.79,0.74,0.5
0.8,0.76,0.51
0.78,0.72,0.51
0.78,0.73,0.53
0.76,0.69,0.53
0.76,0.71,0.55
0.77,0.71,0.53
0.78,0.72,0.54
0.78,0.72,0.52
0.76,0.72,0.52
0.76,0.71,0.5
0.77,0.73,0.52
0.78,0.73,0.5
0.78,0.74,0.52
0.79,0.74,0.5
0.79,0.75,0.51
0.77,0.71,0.51
0.77,0.72,0.53
0.78,0.72,0.51
0.79,0.74,0.53
0.79,0.73,0.51
0.8,0.75,0.53
0.77,0.71,0.52
0.75,0.71,0.52
0.73,0.67,0.52
0.73,0.69,0.54
0.74,0.68,0.52
0.75,0.7,0.54
0.72,0.66,0.54
0.73,0.68,0.55
0.71,0.65,0.55
0.72,0.66,0.57
0.72,0.66,0.55
0.73,0.67,0.56
0.71,0.64,0.56
0.72,0.66,0.58
0.7,0.63,0.58
0.7,0.64,0.59
0.71,0.64,0.57
0.69,0.64,0.57
0.7,0.64,0.54
0.71,0.66,0.56
0.71,0.66,0.54
0.69,0.65,0.54
0.67,0.62,0.54
0.68,0.64,0.56
0.69,0.64,0.53
0.7,0.65,0.55
0.71,0.65,0.53
0.71,0.67,0.55
0.69,0.64,0.54
0.67,0.63,0.54
0.68,0.63,0.52
0.66,0.63,0.52
0.67,0.63,0.5
0.68,0.65,0.52
0.66,0.62,0.52
0.67,0.63,0.54
0.68,0.63,0.51
0.65,0.63,0.51
0.63,0.6,0.51
0.64,0.62,0.53
0.65,0.62,0.51
0.66,0.63,0.53
0.67,0.63,0.51
0.68,0.65,0.52
0.66,0.62,0.52
0.67,0.63,0.54
0.68,0.63,0.52
0.69,0.65,0.54
0.7,0.65,0.52
0.7,0.66,0.53
0.71,0.66,0.51
0.72,0.68,0.53
0.73,0.68,0.51
0.73,0.69,0.53
0.74,0.69,0.51
0.72,0.69,0.51
0.73,0.69,0.49
0.73,0.7,0.5
0.74,0.7,0.49
0.72,0.7,0.48
0.7,0.66,0.48
0.7,0.68,0.5
0.68,0.64,0.5
0.69,0.66,0.52
0.7,0.66,0.5
0.71,0.67,0.52
0.69,0.64,0.52
0.69,0.66,0.54
0.7,0.66,0.52
0.71,0.67,0.53
0.72,0.67,0.51
0.73,0.68,0.53
0.7,0.65,0.53
0.71,0.67,0.55
0.72,0.66,0.52
0.73,0.68,0.54
0.73,0.68,0.52
0.74,0.69,0.54
0.75,0.69,0.52
0.73,0.69,0.52
0.7,0.66,0.52
0.71,0.67,0.53
0.72,0.67,0.51
0.73,0.68,0.53
0.73,0.68,0.51
0.74,0.7,0.53
0.72,0.66,0.53
0.7,0.66,0.53
0.7,0.66,0.5
0.71,0.68,0.52
0.72,0.68,0.5
0.73,0.69,0.52
0.71,0.66,0.52
0.71,0.67,0.54
0.69,0.64,0.54
0.7,0.65,0.55
0.68,0.62,0.55
0.69,0.64,0.57
0.67,0.61,0.57
0.68,0.62,0.59
0.68,0.62,0.56
0.69,0.64,0.58
0.7,0.64,0.55
0.71,0.65,0.57
0.72,0.65,0.55
0.72,0.67,0.57
0.73,0.67,0.54
0.74,0.68,0.56
0.72,0.65,0.56
0.72,0.66,0.57
0.73,0.66,0.55
0.74,0.68,0.57
0.74,0.68,0.55
0.75,0.69,0.56
0.76,0.69,0.54
0.76,0.7,0.56
0.77,0.7,0.54
0.75,0.7,0.53
0.75,0.7,0.51
0.76,0.71,0.53
0.77,0.71,0.51
0.77,0.72,0.53
0.78,0.72,0.51
0.78,0.74,0.53
0.79,0.73,0.51
